dataset,qid,query,class,best_model,utility_bm25,utility_l6,utility_bge,eff_bm25,eff_l6,eff_bge,lat_bm25,lat_l6,lat_bge
fiqa_train,0,What is considered a business expense on a business trip?,0,bm25,0.0498532989464793,0.033854888688873035,0.0,0.0,0.0,0.0,0.013557340018451214,1.4920462970621884,4.620737102115527
fiqa_train,4,Business Expense - Car Insurance Deductible For Accident That Occurred During a Business Trip,2,bge,0.04737414355238495,0.037635411402955114,0.27875508343640726,0.0,0.0,0.2934264036172708,0.01505133998580277,0.07087349612265825,0.28659868286922574
fiqa_train,5,Starting a new online business,0,bm25,0.047740945883124095,0.04102022823700133,0.0,0.0,0.0,0.0,0.012371049961075187,0.04917509690858424,0.27381039410829544
fiqa_train,6,“Business day” and “due date” for bills,2,bge,0.5922649822569603,0.6242658020394163,0.95,0.5731151064746728,0.6164143102388955,1.0,0.012348511023446918,0.06374560506083071,0.28136816597543657
fiqa_train,7,New business owner - How do taxes work for the business vs individual?,0,bm25,0.04597438716976878,0.036585346836709894,0.0,0.0,0.0,0.0,0.023583170026540756,0.07858680398203433,0.29291403596289456
fiqa_train,9,Hobby vs. Business,0,bm25,0.048979698814079,0.039645574878378484,0.0,0.0,0.0,0.0,0.005527199944481254,0.05609223898500204,0.27086119377054274
fiqa_train,11,Personal checks instead of business ones,0,bm25,0.04627707266146808,0.03687333295341927,0.0,0.0,0.0,0.0,0.021605526097118855,0.07617891021072865,0.2901685170363635
fiqa_train,12,Does U.S. tax code call for small business owners to count business purchases as personal income?,0,bm25,0.8550555523454437,0.8457378866330498,0.8385463025695953,0.8519590445170673,0.8519590445170673,0.8826803184943108,0.025683749932795763,0.08126623183488846,0.29826398380100727
fiqa_train,13,How can I register a UK business without providing a business address?,1,l6,0.443527272090494,0.9885486923900745,0.95,0.41666666666666663,1.0,1.0,0.012934394180774689,0.06422887812368572,0.28044342319481075
fiqa_train,14,What are 'business fundamentals'?,1,l6,0.25911851870197916,0.9906935402986977,0.95,0.22023243839286438,1.0,1.0,0.0005417189095169306,0.04928245395421982,0.26477551902644336
fiqa_train,16,Business Investment Loss from prior year,0,bm25,0.04657495805169918,0.037834223160668645,0.0,0.0,0.0,0.0,0.01985965110361576,0.0705416421405971,0.28991836309432983
fiqa_train,19,How can I estimate business taxes / filing fees for a business that has $0 income?,0,bm25,0.047207691980102544,0.0367505276020844,0.0,0.0,0.0,0.0,0.016068242955952883,0.0762436450459063,0.28772332496009767
fiqa_train,20,Would the purchase of a car for a business through the use of a business loan be considered a business expense?,2,bge,0.44014395819830515,0.358733631501995,0.95,0.41666666666666663,0.34033827903669656,1.0,0.03513666917569935,0.09009150508791208,0.30879198806360364
fiqa_train,21,Deducting last years (undocumented) side business loss,1,l6,0.3702169012845212,0.987926295492217,0.95,0.34033827903669656,1.0,1.0,0.01774605200625956,0.06901693879626691,0.2858150899410248
fiqa_train,23,30% share in business,1,l6,0.04849620781583021,0.3430320299667239,0.24418235822198067,0.0,0.3199534648580312,0.25703406128629547,0.008253754116594791,0.05995645117945969,0.2744313410948962
fiqa_train,25,Claiming business expense from personal credit card,0,bm25,0.047097413369750735,0.03841092737073384,0.0,0.0,0.0,0.0,0.0164523390121758,0.06568877212703228,0.28340823389589787
fiqa_train,27,Using business check to pay at retail,0,bm25,0.04621461033504798,0.03869934392181777,0.0,0.0,0.0,0.0,0.021658959798514843,0.06465924973599613,0.2860862647648901
fiqa_train,28,Tax whilst starting a business in full time employment,0,bm25,0.046039830129432226,0.037221390235918625,0.0,0.0,0.0,0.0,0.023025558097288013,0.07429848494939506,0.2907142729964107
fiqa_train,30,Can I pay off my credit card balance to free up available credit?,0,bm25,0.04682214898284916,0.037842209206833045,0.0,0.0,0.0,0.0,0.01832604198716581,0.07011158904060721,0.28834016900509596
fiqa_train,31,Starting a side business slowly,0,bm25,0.046965430183701355,0.03838757783424482,0.0,0.0,0.0,0.0,0.01025665388442576,0.03924925182946026,0.16899683489464223
fiqa_train,32,Why is “cheque cashing” a legitimate business?,2,bge,0.1907874403366347,0.18263944354370357,0.6979073948608093,0.14964169243236417,0.14964169243236417,0.7346393630113782,0.007503988919779658,0.0520630378741771,0.27343560685403645
fiqa_train,33,Is business the only way to become a millionaire?,0,bm25,0.9171024975408861,0.8046711246051635,0.8916772747855733,0.9157773147918112,0.8065735963827292,0.9386076576690247,0.013293210184201598,0.05331096122972667,0.23030896624550223
fiqa_train,35,Valuing a small business to invest in,0,bm25,0.04737907186566763,0.03808884041648413,0.0,0.0,0.0,0.0,0.014719726052135229,0.06689577014185488,0.2808113251812756
fiqa_train,36,Starting a large business with a not so large income?,0,bm25,0.047263522036334646,0.03836981506349481,0.0,0.0,0.0,0.0,0.015384879196062684,0.06538660009391606,0.281107310205698
fiqa_train,37,Requirements for filing business taxes?,1,l6,0.29412983405087295,0.9871160432564073,0.95,0.26143692688734443,1.0,1.0,0.02466015494428575,0.07501815306022763,0.2911301029380411
fiqa_train,41,IRA for work and my business,2,bge,0.04710825072210387,0.03859334571797346,0.39583333333333326,0.0,0.0,0.41666666666666663,0.01661643316037953,0.06554437824524939,0.28730763914063573
fiqa_train,43,Advice on money transfer business,2,bge,0.04615791320881653,0.4343546816238041,0.5371916329464423,0.0,0.41666666666666663,0.5654648767857288,0.022147982846945524,0.06616950500756502,0.2882285597734153
fiqa_train,45,How to transfer personal auto lease to business auto lease?,1,l6,0.32805270183760415,0.9511179918651833,0.95,0.29472825053665846,0.9598603945740938,1.0,0.010820405092090368,0.05998169700615108,0.2790006510913372
fiqa_train,46,Tutoring Business Payroll Management,2,bge,0.4439001611717242,0.3625392972199622,0.5371916329464423,0.41666666666666663,0.34033827903669656,0.5654648767857288,0.00880012009292841,0.04908175999298692,0.22760828724130988
fiqa_train,47,"As a small business owner, should I pay my taxes from my personal or business checking account?",1,l6,0.04438819095495072,0.9853320958984204,0.39583333333333326,0.0,1.0,0.41666666666666663,0.03415757790207863,0.08927960181608796,0.3043366018682718
fiqa_train,48,Should my husband's business pay my business?,1,l6,0.16510926923406666,0.3437562199298677,0.3309091749352383,0.12407559718518249,0.32301973154290564,0.34832544730025083,0.015806216979399323,0.07502472680062056,0.2860803948715329
fiqa_train,49,Why can't online transactions be completed outside of business hours?,0,bm25,0.047158344691672544,0.03822997287732017,0.0,0.0,0.0,0.0,0.015997390961274505,0.06626057880930603,0.2814801449421793
fiqa_train,51,Full-time work + running small side business: Best business structure for taxes?,0,bm25,0.0453885755432702,0.03653673115273475,0.0,0.0,0.0,0.0,0.027140435995534062,0.07923776912502944,0.2942738870624453
fiqa_train,52,"New vending route business, not sure how to determine taxes",0,bm25,0.8128555254200838,0.20283870619216113,0.7662449165635927,0.8065735963827292,0.1736197702228145,0.8065735963827292,0.0193654780741781,0.06913446611724794,0.28567782905884087
fiqa_train,53,Finding a good small business CPA?,1,l6,0.04689120945311295,0.16057814288861952,0.09727740581716288,0.0,0.12838333765951718,0.10239726928122408,0.017626881133764982,0.06455891998484731,0.28350062295794487
fiqa_train,54,Taxable income on full-time job + business earnings,1,l6,0.22877465266390742,0.3073926275095005,0.2147509895877601,0.19077089626867633,0.2839863481723558,0.22605367325027378,0.01381723489612341,0.06968159880489111,0.28110106382519007
fiqa_train,57,How can I lookup the business associated with a FEIN?,0,bm25,0.7091556608340631,0.7015411283797401,0.6604305237462483,0.6951900249960509,0.6951900249960509,0.6951900249960509,0.005420029163360596,0.03779291221871972,0.21257301908917725
fiqa_train,59,Tax Allocation - Business Asset Transfer,0,bm25,0.047556131172336986,0.0384558298620785,0.0,0.0,0.0,0.0,0.01393053401261568,0.06580404518172145,0.28500985517166555
fiqa_train,61,How to Deduct Family Health Care Premiums Under Side Business,2,bge,0.048069050913916916,0.038158986222036125,0.22619047619047616,0.0,0.0,0.23809523809523808,0.011196950217708945,0.06866221525706351,0.2899338542483747
fiqa_train,62,Claiming car as a business expense in the UK,2,bge,0.3266203676379288,0.31706891895224876,0.95,0.2934264036172708,0.2934264036172708,1.0,0.011986813973635435,0.06561991991475224,0.2807590120937675
fiqa_train,63,Do I need to keep paper records for my business?,0,bm25,0.046892779786538386,0.03847318042761476,0.0,0.0,0.0,0.0,0.017762245144695044,0.06589239928871393,0.28582211630418897
fiqa_train,64,1040 Schedule A Un-Reimbursed Business Expense Reporting,0,bm25,0.048467128142461194,0.0390115782606484,0.0,0.0,0.0,0.0,0.008639281149953604,0.061930855037644506,0.2818005010485649
fiqa_train,65,Why do banks require small businesses to open a business bank account instead of a cheaper personal one?,2,bge,0.2884287452649863,0.8938948478833278,0.95,0.25703406128629547,0.9032867981913646,1.0,0.035067263059318066,0.08671479299664497,0.3047412410378456
fiqa_train,66,"How to treat miles driven to the mechanic, gas station, etc when calculating business use of car?",1,l6,0.9595122120554629,0.9877564395906118,0.9345472921573553,0.9608934394981036,1.0,0.9837339917445846,0.01927548600360751,0.07073180098086596,0.28885307302698493
fiqa_train,67,value of guaranteeing a business loan,2,bge,0.854024893106871,0.8719728100447055,0.894816539930236,0.8487818828869974,0.8770992717446294,0.9419121472949853,0.013085652142763138,0.06363310804590583,0.28227440314367414
fiqa_train,69,Deducting business expenses paid for by gift card,0,bm25,0.9975765028545566,0.9883478875779488,0.95,1.0,1.0,1.0,0.01374218799173832,0.06607208913192153,0.28351978911086917
fiqa_train,70,"Car as business expense, but not because of driving",1,l6,0.048345838819419326,0.26506320070774414,0.0,0.0,0.23809523809523808,0.0,0.009097559144720435,0.061197813134640455,0.2749901053030044
fiqa_train,71,Can a business refuse to take credit cards?,2,bge,0.3259867221574596,0.5753208247883863,0.95,0.2934264036172708,0.5654648767857288,1.0,0.015747911063954234,0.06752746924757957,0.2844265880994499
fiqa_train,72,Calculate Estimated Tax on Hobby Business LLC,0,bm25,0.04808041229484746,0.03853047842293859,0.0,0.0,0.0,0.0,0.011099366936832666,0.06631863093934953,0.2891080961562693
fiqa_train,74,Buying car from rental business without title,0,bm25,0.0474239851754909,0.038525646803636224,0.0,0.0,0.0,0.0,0.01475617685355246,0.06572849792428315,0.2864148279186338
fiqa_train,75,Why should I choose a business checking account instead of a personal account?,2,bge,0.2948602916622443,0.5750298396475062,0.95,0.26143692688734443,0.5654648767857288,1.0,0.02053009415976703,0.07124045700766146,0.2928863172419369
fiqa_train,76,How to report house used for 100% business?,0,bm25,0.04670532114872715,0.03792924935057998,0.0,0.0,0.0,0.0,0.01902142190374434,0.06968898978084326,0.2886688318103552
fiqa_train,78,"How to record business income tax paid, in QuickBooks?",0,bm25,0.047218555836281734,0.03708028960441119,0.0,0.0,0.0,0.0,0.016330582089722157,0.07585497992113233,0.29356300411745906
fiqa_train,80,Get a loan with low interest rate on small business,0,bm25,0.04535479621012071,0.03670050714539482,0.0,0.0,0.0,0.0,0.027552376966923475,0.07888408284634352,0.2965680109336972
fiqa_train,81,Does revenue equal gross profit for info product business?,0,bm25,0.04782779880383614,0.038436721468593095,0.0,0.0,0.0,0.0,0.012212447123602033,0.06501051923260093,0.2811076419893652
fiqa_train,82,Will unpaid taxes prevent me from getting a business license?,2,bge,0.5834709875675418,0.43331209488145006,0.95,0.5654648767857288,0.41666666666666663,1.0,0.02149238297715783,0.072329186135903,0.2888260071631521
fiqa_train,83,Using cash back rewards from business credit card,0,bm25,0.04610014475109728,0.03628445242985008,0.0,0.0,0.0,0.0,0.022800012957304716,0.08018622291274369,0.29231870803050697
